game_id,fiba_id,season,team_name,team_code,player_id,player_name,first_name,family_name,shirt_number,position,starter,minutes,field_goals_made,field_goals_attempted,field_goal_percentage,two_point_field_goals_made,two_point_field_goals_attempted,two_point_percentage,three_point_field_goals_made,three_point_field_goals_attempted,three_point_percentage,free_throws_made,free_throws_attempted,free_throw_percentage,offensive_rebounds,defensive_rebounds,rebounds,assists,steals,turnovers,blocks,personal_fouls,fouls_drawn,points,second_chance_points,fast_break_points,plus_minus,points_in_the_paint,team_name_clean,opponent_name,game_date,game_number
2798722,2798722,2026,Scarborough Shooting Stars,SSS,2,P. Wyse,Phoenyx,Wyse,10,F,0,2:28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,scarborough shooting stars,Montreal Alliance,2026-05-15T23:30:00Z,1
2798722,2798722,2026,Scarborough Shooting Stars,SSS,3,K. Tynes,Kellen,Tynes,5,G,1,28:35,0,5,0,0,3,0,0,2,0,0,0,0,0,3,3,9,4,3,0,1,1,0,0,0,-5,0,scarborough shooting stars,Montreal Alliance,2026-05-15T23:30:00Z,1
2798722,2798722,2026,Scarborough Shooting Stars,SSS,5,F. Mitchell,Frank,Mitchell,00,F,0,24:26,5,11,45,5,10,50,0,1,0,3,4,75,3,7,10,2,0,2,0,2,6,13,2,1,-4,10,scarborough shooting stars,Montreal Alliance,2026-05-15T23:30:00Z,1
2798722,2798722,2026,Scarborough Shooting Stars,SSS,7,C. Bediako,Charles,Bediako,14,F,1,23:39,5,6,83,5,5,100,0,1,0,5,9,55,3,3,6,0,1,2,1,4,6,15,4,0,-5,10,scarborough shooting stars,Montreal Alliance,2026-05-15T23:30:00Z,1
2798722,2798722,2026,Scarborough Shooting Stars,SSS,6,A. Simms,Aamir,Simms,25,F,1,23:31,4,10,40,3,6,50,1,4,25,2,4,50,1,4,5,1,0,1,1,4,4,11,0,4,10,6,scarborough shooting stars,Montreal Alliance,2026-05-15T23:30:00Z,1
2798722,2798722,2026,Scarborough Shooting Stars,SSS,9,A. Yuot,Akoi,Yuot,9,F,0,14:52,0,2,0,0,2,0,0,0,0,0,0,0,2,0,2,1,0,1,0,2,1,0,0,0,8,0,scarborough shooting stars,Montreal Alliance,2026-05-15T23:30:00Z,1
2798722,2798722,2026,Scarborough Shooting Stars,SSS,11,T. Thomas,Trey,Thomas,2,G,0,14:42,3,5,60,2,3,66,1,2,50,1,1,100,0,2,2,0,0,1,0,1,1,8,0,0,-7,4,scarborough shooting stars,Montreal Alliance,2026-05-15T23:30:00Z,1
2798722,2798722,2026,Scarborough Shooting Stars,SSS,8,K. Lam,Kobey,Lam,22,G,0,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,scarborough shooting stars,Montreal Alliance,2026-05-15T23:30:00Z,1
2798734,2798734,2026,Scarborough Shooting Stars,SSS,12,J. Johnson,Javan,Johnson,1,G,1,33:51,4,11,36,3,8,37,1,3,33,0,0,0,1,3,4,2,0,3,1,1,0,9,2,0,5,4,scarborough shooting stars,Winnipeg Sea Bears,2026-05-19T15:00:00Z,2
2798734,2798734,2026,Scarborough Shooting Stars,SSS,4,M. Powell,Myles,Powell,13,G,1,33:44,15,26,57,6,10,60,9,16,56,2,5,40,0,4,4,6,0,2,0,4,5,41,9,11,13,10,scarborough shooting stars,Winnipeg Sea Bears,2026-05-19T15:00:00Z,2
2798734,2798734,2026,Scarborough Shooting Stars,SSS,9,A. Yuot,Akoi,Yuot,9,F,1,30:25,5,7,71,3,4,75,2,3,66,3,4,75,4,5,9,2,0,2,0,4,4,15,2,2,-11,6,scarborough shooting stars,Winnipeg Sea Bears,2026-05-19T15:00:00Z,2
2798734,2798734,2026,Scarborough Shooting Stars,SSS,3,K. Tynes,Kellen,Tynes,5,G,1,27:36,4,12,33,4,8,50,0,4,0,2,4,50,0,2,2,2,4,5,0,4,2,10,0,0,-6,6,scarborough shooting stars,Winnipeg Sea Bears,2026-05-19T15:00:00Z,2
2798734,2798734,2026,Scarborough Shooting Stars,SSS,5,F. Mitchell,Frank,Mitchell,00,F,0,27:03,8,15,53,8,15,53,0,0,0,4,6,66,5,9,14,5,0,2,1,3,6,20,12,0,17,16,scarborough shooting stars,Winnipeg Sea Bears,2026-05-19T15:00:00Z,2
2798734,2798734,2026,Scarborough Shooting Stars,SSS,11,T. Thomas,Trey,Thomas,2,G,0,19:19,0,2,0,0,2,0,0,0,0,4,5,80,0,1,1,2,0,0,1,1,3,4,0,2,-6,0,scarborough shooting stars,Winnipeg Sea Bears,2026-05-19T15:00:00Z,2
2798734,2798734,2026,Scarborough Shooting Stars,SSS,7,C. Bediako,Charles,Bediako,14,F,1,17:27,2,3,66,2,3,66,0,0,0,0,2,0,1,2,3,1,1,0,2,5,1,4,2,0,-8,4,scarborough shooting stars,Winnipeg Sea Bears,2026-05-19T15:00:00Z,2
2798734,2798734,2026,Scarborough Shooting Stars,SSS,2,P. Wyse,Phoenyx,Wyse,10,F,0,10:36,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,6,0,scarborough shooting stars,Winnipeg Sea Bears,2026-05-19T15:00:00Z,2
2798734,2798734,2026,Scarborough Shooting Stars,SSS,8,K. Lam,Kobey,Lam,22,G,0,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,scarborough shooting stars,Winnipeg Sea Bears,2026-05-19T15:00:00Z,2
2798734,2798734,2026,Scarborough Shooting Stars,SSS,6,A. Simms,Aamir,Simms,25,F,0,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,scarborough shooting stars,Winnipeg Sea Bears,2026-05-19T15:00:00Z,2
2798719,2798719,2026,Scarborough Shooting Stars,SSS,2,P. Wyse,Phoenyx,Wyse,10,F,0,6:33,0,1,0,0,0,0,0,1,0,1,2,50,1,1,2,0,0,0,0,0,1,1,1,0,-5,0,scarborough shooting stars,Saskatoon Mamba,2026-05-21T15:00:00Z,3
2798719,2798719,2026,Scarborough Shooting Stars,SSS,12,J. Johnson,Javan,Johnson,1,G,1,32:36,5,15,33,1,5,20,4,10,40,3,3,100,4,4,8,4,1,2,1,2,1,17,7,0,7,2,scarborough shooting stars,Saskatoon Mamba,2026-05-21T15:00:00Z,3
2798719,2798719,2026,Scarborough Shooting Stars,SSS,4,M. Powell,Myles,Powell,13,G,1,30:55,8,21,38,4,6,66,4,15,26,7,8,87,0,1,1,3,1,2,0,3,6,27,2,7,16,8,scarborough shooting stars,Saskatoon Mamba,2026-05-21T15:00:00Z,3
2798719,2798719,2026,Scarborough Shooting Stars,SSS,6,A. Simms,Aamir,Simms,25,F,1,29:37,9,18,50,8,16,50,1,2,50,0,2,0,4,9,13,2,0,2,1,4,2,19,6,5,10,14,scarborough shooting stars,Saskatoon Mamba,2026-05-21T15:00:00Z,3
2798719,2798719,2026,Scarborough Shooting Stars,SSS,3,K. Tynes,Kellen,Tynes,5,G,1,29:22,4,6,66,4,5,80,0,1,0,0,0,0,0,5,5,3,4,4,1,2,0,8,0,6,12,6,scarborough shooting stars,Saskatoon Mamba,2026-05-21T15:00:00Z,3
2798719,2798719,2026,Scarborough Shooting Stars,SSS,7,C. Bediako,Charles,Bediako,14,F,1,23:29,4,6,66,4,6,66,0,0,0,3,4,75,3,5,8,0,1,0,1,1,2,11,5,2,8,8,scarborough shooting stars,Saskatoon Mamba,2026-05-21T15:00:00Z,3
2798719,2798719,2026,Scarborough Shooting Stars,SSS,8,K. Lam,Kobey,Lam,22,G,0,1:27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,scarborough shooting stars,Saskatoon Mamba,2026-05-21T15:00:00Z,3
2798719,2798719,2026,Scarborough Shooting Stars,SSS,9,A. Yuot,Akoi,Yuot,9,F,0,18:21,3,5,60,3,5,60,0,0,0,3,3,100,1,1,2,2,1,0,1,4,2,9,2,3,-14,6,scarborough shooting stars,Saskatoon Mamba,2026-05-21T15:00:00Z,3
2798719,2798719,2026,Scarborough Shooting Stars,SSS,5,F. Mitchell,Frank,Mitchell,00,F,0,16:31,2,8,25,2,8,25,0,0,0,2,4,50,5,7,12,0,0,4,0,3,2,6,0,0,-4,4,scarborough shooting stars,Saskatoon Mamba,2026-05-21T15:00:00Z,3
2798719,2798719,2026,Scarborough Shooting Stars,SSS,11,T. Thomas,Trey,Thomas,2,G,0,11:09,3,6,50,2,2,100,1,4,25,2,2,100,1,0,1,1,1,1,0,0,1,9,2,0,-11,4,scarborough shooting stars,Saskatoon Mamba,2026-05-21T15:00:00Z,3
2798738,2798738,2026,Scarborough Shooting Stars,SSS,2,P. Wyse,Phoenyx,Wyse,10,F,0,3:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-5,0,scarborough shooting stars,Calgary Surge,2026-05-29T01:30:00Z,4
2798738,2798738,2026,Scarborough Shooting Stars,SSS,12,J. Johnson,Javan,Johnson,1,G,1,37:10,7,14,50,2,7,28,5,7,71,0,0,0,0,5,5,3,2,0,0,2,2,19,5,0,-7,4,scarborough shooting stars,Calgary Surge,2026-05-29T01:30:00Z,4
2798738,2798738,2026,Scarborough Shooting Stars,SSS,6,A. Simms,Aamir,Simms,25,F,1,31:43,4,8,50,3,7,42,1,1,100,5,6,83,2,3,5,1,0,3,0,2,4,14,2,0,16,6,scarborough shooting stars,Calgary Surge,2026-05-29T01:30:00Z,4
2798738,2798738,2026,Scarborough Shooting Stars,SSS,4,M. Powell,Myles,Powell,13,G,1,29:14,9,20,45,4,5,80,5,15,33,6,9,66,0,8,8,4,0,5,0,2,8,29,0,3,-2,8,scarborough shooting stars,Calgary Surge,2026-05-29T01:30:00Z,4
2798738,2798738,2026,Scarborough Shooting Stars,SSS,3,K. Tynes,Kellen,Tynes,5,G,1,27:21,3,7,42,2,5,40,1,2,50,0,0,0,0,5,5,6,0,0,0,5,0,7,3,0,-4,4,scarborough shooting stars,Calgary Surge,2026-05-29T01:30:00Z,4
2798738,2798738,2026,Scarborough Shooting Stars,SSS,5,F. Mitchell,Frank,Mitchell,00,F,0,27:12,5,12,41,5,12,41,0,0,0,1,3,33,4,3,7,3,0,2,0,3,2,11,4,5,17,10,scarborough shooting stars,Calgary Surge,2026-05-29T01:30:00Z,4
2798738,2798738,2026,Scarborough Shooting Stars,SSS,11,T. Thomas,Trey,Thomas,2,G,0,25:10,8,13,61,4,6,66,4,7,57,0,0,0,1,1,2,4,2,1,1,3,1,20,6,0,-5,6,scarborough shooting stars,Calgary Surge,2026-05-29T01:30:00Z,4
2798738,2798738,2026,Scarborough Shooting Stars,SSS,7,C. Bediako,Charles,Bediako,14,F,1,18:36,3,3,100,3,3,100,0,0,0,0,0,0,3,4,7,1,1,1,1,5,1,6,2,0,0,6,scarborough shooting stars,Calgary Surge,2026-05-29T01:30:00Z,4
2798738,2798738,2026,Scarborough Shooting Stars,SSS,16,S. Jeffers,Simeon,Jeffers,3,F,0,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,scarborough shooting stars,Calgary Surge,2026-05-29T01:30:00Z,4
2798738,2798738,2026,Scarborough Shooting Stars,SSS,10,K. Duke,Kyle,Duke,23,G,0,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,scarborough shooting stars,Calgary Surge,2026-05-29T01:30:00Z,4
2798748,2798748,2026,Scarborough Shooting Stars,SSS,12,J. Johnson,Javan,Johnson,1,G,1,35:35,6,13,46,2,2,100,4,11,36,2,2,100,1,3,4,5,0,1,2,4,2,18,5,2,-4,4,scarborough shooting stars,Saskatoon Mamba,2026-05-31T22:00:00Z,5
2798748,2798748,2026,Scarborough Shooting Stars,SSS,6,A. Simms,Aamir,Simms,25,F,1,27:13,4,10,40,4,7,57,0,3,0,0,0,0,1,8,9,0,1,3,1,5,2,8,2,2,-4,8,scarborough shooting stars,Saskatoon Mamba,2026-05-31T22:00:00Z,5
2798748,2798748,2026,Scarborough Shooting Stars,SSS,4,M. Powell,Myles,Powell,13,G,1,26:20,6,20,30,5,10,50,1,10,10,3,5,60,2,0,2,3,1,3,0,4,2,16,0,4,0,10,scarborough shooting stars,Saskatoon Mamba,2026-05-31T22:00:00Z,5
2798748,2798748,2026,Scarborough Shooting Stars,SSS,11,T. Thomas,Trey,Thomas,2,G,0,25:17,3,7,42,3,5,60,0,2,0,1,3,33,1,2,3,1,2,0,0,1,2,7,1,0,-8,4,scarborough shooting stars,Saskatoon Mamba,2026-05-31T22:00:00Z,5
2798748,2798748,2026,Scarborough Shooting Stars,SSS,5,F. Mitchell,Frank,Mitchell,00,F,0,24:47,9,15,60,9,15,60,0,0,0,3,6,50,3,7,10,3,1,0,2,0,4,21,3,3,5,18,scarborough shooting stars,Saskatoon Mamba,2026-05-31T22:00:00Z,5
2798748,2798748,2026,Scarborough Shooting Stars,SSS,3,K. Tynes,Kellen,Tynes,5,G,1,22:35,3,7,42,3,6,50,0,1,0,0,0,0,2,2,4,6,0,2,2,4,0,6,2,4,1,6,scarborough shooting stars,Saskatoon Mamba,2026-05-31T22:00:00Z,5
2798748,2798748,2026,Scarborough Shooting Stars,SSS,7,C. Bediako,Charles,Bediako,14,F,1,21:37,5,5,100,5,5,100,0,0,0,0,1,0,1,6,7,0,0,0,0,2,2,10,2,2,-5,10,scarborough shooting stars,Saskatoon Mamba,2026-05-31T22:00:00Z,5
2798748,2798748,2026,Scarborough Shooting Stars,SSS,2,P. Wyse,Phoenyx,Wyse,10,F,0,16:36,1,5,20,1,2,50,0,3,0,0,0,0,2,4,6,1,2,2,0,4,2,2,2,0,5,2,scarborough shooting stars,Saskatoon Mamba,2026-05-31T22:00:00Z,5
2798748,2798748,2026,Scarborough Shooting Stars,SSS,16,S. Jeffers,Simeon,Jeffers,3,F,0,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,scarborough shooting stars,Saskatoon Mamba,2026-05-31T22:00:00Z,5
2798748,2798748,2026,Scarborough Shooting Stars,SSS,10,K. Duke,Kyle,Duke,23,G,0,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,scarborough shooting stars,Saskatoon Mamba,2026-05-31T22:00:00Z,5
2798720,2798720,2026,Vancouver Bandits,VAN,7,D. Parolin,Dominic,Parolin,9,F,0,6:11,5,6,83,5,6,83,0,0,0,1,1,100,3,0,3,0,1,1,0,3,1,11,7,0,-2,10,vancouver bandits,Saskatoon Mamba,2026-05-14T16:30:00Z,1
2798720,2798720,2026,Vancouver Bandits,VAN,1,D. Notice,Duane,Notice,10,G,0,5:57,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,-3,0,vancouver bandits,Saskatoon Mamba,2026-05-14T16:30:00Z,1
2798720,2798720,2026,Vancouver Bandits,VAN,10,J. Knight Iii,John,Knight Iii,0,G,0,4:34,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,vancouver bandits,Saskatoon Mamba,2026-05-14T16:30:00Z,1
2798720,2798720,2026,Vancouver Bandits,VAN,9,S. Smid,Shadynn,Smid,27,F,0,4:03,2,4,50,2,4,50,0,0,0,0,0,0,1,1,2,0,1,0,0,1,0,4,2,0,0,4,vancouver bandits,Saskatoon Mamba,2026-05-14T16:30:00Z,1
2798720,2798720,2026,Vancouver Bandits,VAN,6,M. Mulder,Mychal,Mulder,11,G,1,38:44,7,16,43,3,5,60,4,11,36,0,0,0,1,6,7,0,1,1,1,1,0,18,0,4,28,6,vancouver bandits,Saskatoon Mamba,2026-05-14T16:30:00Z,1
2798720,2798720,2026,Vancouver Bandits,VAN,11,J. House,Jaelen,House,23,G,1,36:23,11,18,61,9,12,75,2,6,33,9,10,90,0,1,1,10,2,3,0,1,8,33,1,9,29,18,vancouver bandits,Saskatoon Mamba,2026-05-14T16:30:00Z,1
2798720,2798720,2026,Vancouver Bandits,VAN,3,T. Jones,Tevian,Jones,95,G,1,32:57,8,10,80,7,7,100,1,3,33,2,2,100,2,5,7,5,4,2,0,4,4,19,10,4,28,14,vancouver bandits,Saskatoon Mamba,2026-05-14T16:30:00Z,1
2798720,2798720,2026,Vancouver Bandits,VAN,4,T. Samuel,Tyrese,Samuel,5,F,1,29:46,10,12,83,9,11,81,1,1,100,3,4,75,0,4,4,4,1,1,1,1,2,24,0,2,31,18,vancouver bandits,Saskatoon Mamba,2026-05-14T16:30:00Z,1
2798720,2798720,2026,Vancouver Bandits,VAN,8,M. Kopp,Miller,Kopp,12,F,1,28:20,4,13,30,2,4,50,2,9,22,2,2,100,0,4,4,1,2,0,0,3,1,12,0,2,25,4,vancouver bandits,Saskatoon Mamba,2026-05-14T16:30:00Z,1
2798720,2798720,2026,Vancouver Bandits,VAN,5,D. Mutabazi,David,Mutabazi,6,G,0,13:05,1,2,50,0,1,0,1,1,100,0,0,0,1,1,2,0,0,0,0,2,0,3,0,0,7,0,vancouver bandits,Saskatoon Mamba,2026-05-14T16:30:00Z,1
2798728,2798728,2026,Vancouver Bandits,VAN,5,D. Mutabazi,David,Mutabazi,6,G,0,9:01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,5,0,vancouver bandits,Edmonton Stingers,2026-05-17T01:00:00Z,2
2798728,2798728,2026,Vancouver Bandits,VAN,10,J. Knight Iii,John,Knight Iii,0,G,0,6:16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0,1,1,0,0,0,2,0,vancouver bandits,Edmonton Stingers,2026-05-17T01:00:00Z,2
2798728,2798728,2026,Vancouver Bandits,VAN,1,D. Notice,Duane,Notice,10,G,0,4:04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,vancouver bandits,Edmonton Stingers,2026-05-17T01:00:00Z,2
2798728,2798728,2026,Vancouver Bandits,VAN,6,M. Mulder,Mychal,Mulder,11,G,1,37:00,3,9,33,1,2,50,2,7,28,0,0,0,1,5,6,1,0,0,1,3,3,8,0,2,-14,2,vancouver bandits,Edmonton Stingers,2026-05-17T01:00:00Z,2
2798728,2798728,2026,Vancouver Bandits,VAN,11,J. House,Jaelen,House,23,G,1,36:58,7,23,30,4,16,25,3,7,42,10,11,90,0,2,2,4,1,4,0,1,7,27,0,0,-15,6,vancouver bandits,Edmonton Stingers,2026-05-17T01:00:00Z,2
2798728,2798728,2026,Vancouver Bandits,VAN,3,T. Jones,Tevian,Jones,95,G,1,36:33,8,17,47,3,7,42,5,10,50,1,2,50,0,4,4,0,2,1,0,0,2,22,0,4,-10,4,vancouver bandits,Edmonton Stingers,2026-05-17T01:00:00Z,2
2798728,2798728,2026,Vancouver Bandits,VAN,8,M. Kopp,Miller,Kopp,12,F,1,28:22,2,10,20,2,5,40,0,5,0,2,2,100,3,5,8,0,0,3,0,3,4,6,2,2,-19,2,vancouver bandits,Edmonton Stingers,2026-05-17T01:00:00Z,2
2798728,2798728,2026,Vancouver Bandits,VAN,4,T. Samuel,Tyrese,Samuel,5,F,1,28:19,4,11,36,4,10,40,0,1,0,5,6,83,7,6,13,1,1,1,1,4,5,13,6,2,-14,8,vancouver bandits,Edmonton Stingers,2026-05-17T01:00:00Z,2
2798728,2798728,2026,Vancouver Bandits,VAN,7,D. Parolin,Dominic,Parolin,9,F,0,13:26,0,3,0,0,1,0,0,2,0,2,2,100,1,2,3,0,1,0,0,1,2,2,0,2,-2,0,vancouver bandits,Edmonton Stingers,2026-05-17T01:00:00Z,2
2798728,2798728,2026,Vancouver Bandits,VAN,9,S. Smid,Shadynn,Smid,27,F,0,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,vancouver bandits,Edmonton Stingers,2026-05-17T01:00:00Z,2
2798725,2798725,2026,Vancouver Bandits,VAN,14,J. Knight Iii,John,Knight Iii,0,G,0,8:21,1,1,100,1,1,100,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,2,0,2,8,2,vancouver bandits,Edmonton Stingers,2026-05-23T02:00:00Z,3
2798725,2798725,2026,Vancouver Bandits,VAN,16,J. House,Jaelen,House,23,G,1,38:26,12,30,40,8,18,44,4,12,33,4,6,66,2,5,7,17,2,4,1,2,4,32,10,1,26,10,vancouver bandits,Edmonton Stingers,2026-05-23T02:00:00Z,3
2798725,2798725,2026,Vancouver Bandits,VAN,11,M. Kopp,Miller,Kopp,12,F,1,37:47,8,17,47,4,6,66,4,11,36,1,1,100,3,5,8,2,2,1,0,0,1,21,3,5,25,6,vancouver bandits,Edmonton Stingers,2026-05-23T02:00:00Z,3
2798725,2798725,2026,Vancouver Bandits,VAN,4,T. Samuel,Tyrese,Samuel,5,F,1,32:51,8,16,50,8,13,61,0,3,0,8,12,66,2,6,8,2,3,0,1,3,9,24,2,8,13,16,vancouver bandits,Edmonton Stingers,2026-05-23T02:00:00Z,3
2798725,2798725,2026,Vancouver Bandits,VAN,12,S. Smid,Shadynn,Smid,27,F,0,2:43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,6,0,vancouver bandits,Edmonton Stingers,2026-05-23T02:00:00Z,3
2798725,2798725,2026,Vancouver Bandits,VAN,9,D. Parolin,Dominic,Parolin,9,F,0,28:08,5,9,55,4,7,57,1,2,50,2,2,100,5,6,11,2,1,2,3,2,1,13,4,2,25,8,vancouver bandits,Edmonton Stingers,2026-05-23T02:00:00Z,3
2798725,2798725,2026,Vancouver Bandits,VAN,1,D. Notice,Duane,Notice,10,G,0,19:02,3,6,50,2,4,50,1,2,50,0,0,0,1,0,1,2,1,0,0,0,3,7,2,2,14,4,vancouver bandits,Edmonton Stingers,2026-05-23T02:00:00Z,3
2798725,2798725,2026,Vancouver Bandits,VAN,8,M. Mulder,Mychal,Mulder,11,G,1,18:34,3,5,60,1,1,100,2,4,50,0,0,0,0,3,3,0,0,1,1,2,0,8,0,2,-4,2,vancouver bandits,Edmonton Stingers,2026-05-23T02:00:00Z,3
2798725,2798725,2026,Vancouver Bandits,VAN,6,D. Mutabazi,David,Mutabazi,6,G,1,14:08,2,5,40,2,3,66,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,2,2,vancouver bandits,Edmonton Stingers,2026-05-23T02:00:00Z,3
2798725,2798725,2026,Vancouver Bandits,VAN,7,M. Gum,Majok,Gum,4,F,0,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,vancouver bandits,Edmonton Stingers,2026-05-23T02:00:00Z,3
2798731,2798731,2026,Vancouver Bandits,VAN,5,D. Mutabazi,David,Mutabazi,6,G,1,9:57,1,2,50,1,2,50,0,0,0,0,0,0,2,1,3,0,0,1,0,2,0,2,2,0,-8,2,vancouver bandits,Calgary Surge,2026-05-25T00:00:00Z,4
2798731,2798731,2026,Vancouver Bandits,VAN,15,J. House,Jaelen,House,23,G,1,38:12,10,20,50,5,11,45,5,9,55,2,3,66,0,2,2,9,1,8,0,3,5,27,0,4,6,8,vancouver bandits,Calgary Surge,2026-05-25T00:00:00Z,4
2798731,2798731,2026,Vancouver Bandits,VAN,10,M. Kopp,Miller,Kopp,12,F,1,34:11,4,6,66,1,2,50,3,4,75,3,3,100,1,4,5,2,3,2,0,2,3,14,0,6,16,2,vancouver bandits,Calgary Surge,2026-05-25T00:00:00Z,4
2798731,2798731,2026,Vancouver Bandits,VAN,3,T. Samuel,Tyrese,Samuel,5,F,1,28:52,7,13,53,6,12,50,1,1,100,6,6,100,4,6,10,2,1,4,0,3,3,21,6,4,2,12,vancouver bandits,Calgary Surge,2026-05-25T00:00:00Z,4
2798731,2798731,2026,Vancouver Bandits,VAN,16,J. Joiner,Jarkel,Joiner,1,G,0,28:50,9,15,60,6,10,60,3,5,60,1,1,100,1,4,5,7,0,3,0,0,1,22,0,6,24,10,vancouver bandits,Calgary Surge,2026-05-25T00:00:00Z,4
2798731,2798731,2026,Vancouver Bandits,VAN,1,D. Notice,Duane,Notice,10,G,0,24:14,4,5,80,0,1,0,4,4,100,0,0,0,0,2,2,0,0,0,0,2,0,12,3,0,6,0,vancouver bandits,Calgary Surge,2026-05-25T00:00:00Z,4
2798731,2798731,2026,Vancouver Bandits,VAN,7,M. Mulder,Mychal,Mulder,11,G,1,18:25,3,9,33,3,3,100,0,6,0,1,2,50,0,4,4,2,1,1,0,2,2,7,0,0,-13,6,vancouver bandits,Calgary Surge,2026-05-25T00:00:00Z,4
2798731,2798731,2026,Vancouver Bandits,VAN,8,D. Parolin,Dominic,Parolin,9,F,0,17:19,3,4,75,3,4,75,0,0,0,0,0,0,2,2,4,0,3,2,2,2,1,6,4,2,17,6,vancouver bandits,Calgary Surge,2026-05-25T00:00:00Z,4
2798731,2798731,2026,Vancouver Bandits,VAN,13,J. Knight Iii,John,Knight Iii,0,G,0,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,vancouver bandits,Calgary Surge,2026-05-25T00:00:00Z,4
2798731,2798731,2026,Vancouver Bandits,VAN,11,S. Smid,Shadynn,Smid,27,F,0,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,vancouver bandits,Calgary Surge,2026-05-25T00:00:00Z,4
2798740,2798740,2026,Vancouver Bandits,VAN,6,D. Mutabazi,David,Mutabazi,6,G,1,6:09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,0,vancouver bandits,Niagara River Lions,2026-05-29T23:00:00Z,5
2798740,2798740,2026,Vancouver Bandits,VAN,11,M. Kopp,Miller,Kopp,12,F,1,34:07,6,14,42,1,2,50,5,12,41,1,1,100,0,4,4,1,1,0,0,1,1,18,0,6,11,2,vancouver bandits,Niagara River Lions,2026-05-29T23:00:00Z,5
2798740,2798740,2026,Vancouver Bandits,VAN,4,T. Samuel,Tyrese,Samuel,5,F,1,32:59,11,12,91,9,10,90,2,2,100,5,6,83,6,8,14,2,0,6,0,4,4,29,9,1,3,18,vancouver bandits,Niagara River Lions,2026-05-29T23:00:00Z,5
2798740,2798740,2026,Vancouver Bandits,VAN,16,J. House,Jaelen,House,23,G,1,31:24,5,13,38,3,9,33,2,4,50,3,3,100,0,2,2,13,3,3,0,5,6,15,3,5,12,4,vancouver bandits,Niagara River Lions,2026-05-29T23:00:00Z,5
2798740,2798740,2026,Vancouver Bandits,VAN,1,D. Notice,Duane,Notice,10,G,0,25:55,1,2,50,0,1,0,1,1,100,4,4,100,0,2,2,2,0,2,0,2,5,7,0,2,2,0,vancouver bandits,Niagara River Lions,2026-05-29T23:00:00Z,5
2798740,2798740,2026,Vancouver Bandits,VAN,17,J. Joiner,Jarkel,Joiner,1,G,0,22:09,8,14,57,7,10,70,1,4,25,0,0,0,0,0,0,1,0,2,0,1,0,17,0,0,-2,6,vancouver bandits,Niagara River Lions,2026-05-29T23:00:00Z,5
2798740,2798740,2026,Vancouver Bandits,VAN,9,D. Parolin,Dominic,Parolin,9,F,0,18:50,6,7,85,5,6,83,1,1,100,1,1,100,3,4,7,1,2,2,0,1,2,14,2,0,13,8,vancouver bandits,Niagara River Lions,2026-05-29T23:00:00Z,5
